Clave_de_entidad_federativa,Nombre_de_la_entidad,Clave_de_municipio,Nombre_del_municipio,Clave_de_AGEB,Clave_de_la_manzana,Población_total,Población_masculina,Población_de_0_a_2_años,Población_masculina_de_0_a_2_años,Población_de_3_años_y_más,Población_masculina_de_3_años_y_más,Población_de_5_años_y_más,Población_masculina_de_5_años_y_más,Población_de_12_años_y_más,Población_masculina_de_12_años_y_más,Población_de_15_años_y_más,Población_masculina_de_15_años_y_más,Población_de_18_años_y_más,Población_masculina_de_18_años_y_más,Población_de_3_a_5_años,Población_masculina_de_3_a_5_años,Población_de_6_a_11_años,Población_masculina_de_6_a_11_años,Población_de_8_a_14_años,Población_masculina_de_8_a_14_años,Población_de_12_a_14_años,Población_masculina_de_12_a_14_años,Población_de_15_a_17_años,Población_masculina_de_15_a_17_años,Población_de_18_a_24_años,Población_masculina_de_18_a_24_años,Población_de_60_años_y_más,Población_masculina_de_60_años_y_más,Relación_hombres_mujeres,Población_de_0_a_14_años,Población_de_15_a_64_años,Población_de_65_años_y_más,Total_de_hogares_censales,Hogares_censales_con_persona_de_referencia_hombre,Población_en_hogares_censales,Población_en_hogares_censales_con_persona_de_referencia_hombre
19,Nuevo León,46,San Nicolás de los Garza,76,17,21,12,0,0,21,12,21,12,20,11,19,10,19,10,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,4,NaN,8,3,133.33,NaN,14,5,6,3,21,12
19,Nuevo León,46,San Nicolás de los Garza,76,18,89,46,4,3,85,43,83,41,78,39,77,38,77,38,NaN,NaN,5,NaN,5,3,NaN,NaN,0,0,15,5,21,11,106.98,12,57,20,28,21,89,72
19,Nuevo León,46,San Nicolás de los Garza,76,20,114,50,NaN,NaN,113,49,110,47,101,42,95,41,92,41,4,NaN,8,5,9,4,6,NaN,3,0,15,9,27,9,78.13,19,74,21,29,15,114,60
19,Nuevo León,46,San Nicolás de los Garza,76,21,75,36,3,NaN,72,34,70,33,65,30,65,30,63,30,NaN,NaN,5,3,5,3,0,0,NaN,0,9,4,17,6,92.31,10,49,16,25,14,75,43
19,Nuevo León,46,San Nicolás de los Garza,76,22,127,63,5,4,122,59,119,58,112,55,110,53,108,53,3,NaN,7,3,6,3,NaN,NaN,NaN,0,12,7,43,20,98.44,17,73,37,45,29,127,83
19,Nuevo León,46,San Nicolás de los Garza,76,23,46,20,0,0,46,20,45,20,41,18,38,18,35,17,NaN,0,4,NaN,6,NaN,3,0,3,NaN,NaN,NaN,15,7,76.92,8,28,10,13,10,46,40
19,Nuevo León,46,San Nicolás de los Garza,76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,76,25,70,29,3,NaN,67,28,66,28,60,25,57,24,54,22,NaN,0,6,3,8,4,3,NaN,3,NaN,4,3,18,7,70.73,13,47,10,21,13,70,50
19,Nuevo León,46,San Nicolás de los Garza,76,26,50,23,NaN,NaN,49,22,48,22,44,20,44,20,41,19,NaN,0,4,NaN,3,NaN,0,0,3,NaN,6,3,12,6,85.19,6,33,11,17,11,50,29
19,Nuevo León,46,San Nicolás de los Garza,76,28,20,9,0,0,20,9,20,9,20,9,20,9,19,8,0,0,0,0,0,0,0,0,NaN,NaN,3,NaN,10,4,81.82,0,13,7,7,NaN,20,3
19,Nuevo León,46,San Nicolás de los Garza,76,29,78,38,3,NaN,75,37,75,37,71,36,69,35,64,32,0,0,4,NaN,4,NaN,NaN,NaN,5,3,10,5,17,8,95,9,56,13,20,15,78,61
19,Nuevo León,46,San Nicolás de los Garza,76,30,120,60,3,NaN,117,59,116,59,106,55,102,54,99,52,3,NaN,8,3,10,3,4,NaN,3,NaN,12,7,30,15,100,18,76,26,34,22,120,78
19,Nuevo León,46,San Nicolás de los Garza,76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,76,32,119,65,3,NaN,116,63,115,62,113,62,109,58,105,57,NaN,NaN,NaN,0,5,4,4,4,4,NaN,16,8,35,16,120.37,10,82,27,37,24,119,68
19,Nuevo León,46,San Nicolás de los Garza,76,33,163,82,3,3,160,79,156,77,146,75,144,74,135,69,4,NaN,10,NaN,8,NaN,NaN,NaN,9,5,25,16,32,18,101.23,19,123,21,50,35,163,116
19,Nuevo León,46,San Nicolás de los Garza,76,37,65,33,3,NaN,62,31,61,31,58,30,57,30,55,29,NaN,0,3,NaN,3,NaN,NaN,0,NaN,NaN,6,4,22,11,103.13,8,36,21,20,14,65,46
19,Nuevo León,46,San Nicolás de los Garza,76,38,57,31,NaN,0,56,31,56,31,54,30,51,29,48,26,0,0,NaN,NaN,4,NaN,3,NaN,3,3,7,5,18,7,119.23,6,36,15,18,11,57,33
19,Nuevo León,46,San Nicolás de los Garza,76,39,49,26,NaN,0,48,26,46,24,44,22,42,21,40,20,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,4,NaN,15,6,113.04,7,28,14,17,12,49,39
19,Nuevo León,46,San Nicolás de los Garza,76,40,40,19,NaN,0,39,19,37,19,37,19,36,19,36,19,NaN,0,0,0,NaN,0,NaN,0,0,0,3,NaN,21,9,90.48,4,20,16,14,11,40,35
19,Nuevo León,46,San Nicolás de los Garza,76,41,63,29,NaN,NaN,61,28,61,28,51,22,47,21,47,21,NaN,NaN,8,4,11,4,4,NaN,0,0,5,NaN,19,10,85.29,16,30,17,16,14,63,57
19,Nuevo León,46,San Nicolás de los Garza,76,42,81,40,0,0,81,40,80,40,77,38,71,35,71,35,NaN,NaN,NaN,NaN,8,4,6,3,0,0,8,3,33,16,97.56,10,42,29,24,18,81,59
19,Nuevo León,46,San Nicolás de los Garza,76,43,84,43,NaN,0,82,43,80,42,66,35,64,33,59,31,NaN,NaN,14,7,11,6,NaN,NaN,5,NaN,5,3,20,10,104.88,20,46,18,19,13,84,63
19,Nuevo León,46,San Nicolás de los Garza,76,44,31,16,0,0,31,16,31,16,31,16,31,16,30,15,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,8,6,106.67,0,26,5,21,12,31,16
19,Nuevo León,46,San Nicolás de los Garza,76,46,67,29,NaN,0,66,29,64,28,56,24,52,23,49,21,4,3,6,NaN,9,NaN,4,NaN,3,NaN,5,0,15,7,76.32,15,43,9,19,13,67,49
19,Nuevo León,46,San Nicolás de los Garza,76,47,87,42,NaN,NaN,86,41,84,40,76,34,73,34,69,32,4,3,6,4,8,3,3,0,4,NaN,16,7,15,6,93.33,14,62,11,24,18,87,68
19,Nuevo León,46,San Nicolás de los Garza,76,48,188,85,5,0,183,85,181,83,168,74,162,70,152,65,4,3,11,8,16,12,6,4,10,5,17,4,38,18,82.52,26,138,24,55,39,188,137
19,Nuevo León,46,San Nicolás de los Garza,76,51,30,14,0,0,30,14,29,13,27,12,26,12,22,11,NaN,NaN,NaN,0,NaN,0,NaN,0,4,NaN,4,3,7,3,87.5,4,20,6,8,5,30,14
19,Nuevo León,46,San Nicolás de los Garza,76,52,30,15,NaN,0,29,15,29,15,29,15,29,15,29,15,0,0,0,0,0,0,0,0,0,0,0,0,13,5,100,NaN,18,11,23,14,30,19
19,Nuevo León,46,San Nicolás de los Garza,76,55,68,34,NaN,NaN,66,33,64,32,58,30,57,30,56,29,NaN,NaN,6,NaN,6,NaN,NaN,0,NaN,NaN,NaN,NaN,24,12,100,11,40,17,19,12,68,42
19,Nuevo León,46,San Nicolás de los Garza,76,56,48,24,NaN,NaN,47,23,47,23,46,23,42,19,39,17,0,0,NaN,0,5,4,4,4,3,NaN,4,NaN,9,3,100,6,35,7,18,12,48,37
19,Nuevo León,46,San Nicolás de los Garza,76,57,41,22,3,NaN,38,20,37,20,36,19,36,19,34,17,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,23,11,115.79,5,18,18,15,10,41,26
19,Nuevo León,46,San Nicolás de los Garza,76,60,66,35,NaN,NaN,64,34,63,33,60,31,59,31,58,30,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,9,7,19,8,112.9,7,45,14,17,10,66,44
19,Nuevo León,46,San Nicolás de los Garza,95,1,20,12,0,0,20,12,20,12,17,9,15,8,15,8,0,0,3,3,4,3,NaN,NaN,0,0,0,0,5,NaN,150,5,12,3,6,4,20,14
19,Nuevo León,46,San Nicolás de los Garza,95,2,13,6,0,0,13,6,12,5,12,5,11,4,10,4,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,3,NaN,85.71,NaN,9,NaN,3,3,13,13
19,Nuevo León,46,San Nicolás de los Garza,95,3,10,5,0,0,10,5,10,5,10,5,10,5,9,5,0,0,0,0,0,0,0,0,NaN,0,0,0,6,4,100,0,7,3,5,4,10,9
19,Nuevo León,46,San Nicolás de los Garza,95,4,36,16,0,0,36,16,35,15,30,11,29,11,27,10,NaN,NaN,5,4,4,NaN,NaN,0,NaN,NaN,NaN,NaN,12,5,80,7,18,11,12,8,36,26
19,Nuevo León,46,San Nicolás de los Garza,95,5,32,10,0,0,32,10,32,10,32,10,32,10,32,10,0,0,0,0,0,0,0,0,0,0,4,0,8,NaN,45.45,0,26,6,13,6,32,16
19,Nuevo León,46,San Nicolás de los Garza,95,6,20,9,0,0,20,9,20,9,20,9,19,9,16,8,0,0,0,0,NaN,0,NaN,0,3,NaN,3,NaN,4,NaN,81.82,NaN,16,3,7,5,20,12
19,Nuevo León,46,San Nicolás de los Garza,95,7,26,11,0,0,26,11,25,11,24,11,24,11,24,11,NaN,0,NaN,0,0,0,0,0,0,0,5,NaN,6,NaN,73.33,NaN,18,6,10,5,26,11
19,Nuevo León,46,San Nicolás de los Garza,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,9,20,10,0,0,20,10,19,9,19,9,18,8,18,8,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,8,4,100,NaN,14,4,7,4,20,14
19,Nuevo León,46,San Nicolás de los Garza,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,11,7,4,0,0,7,4,7,4,7,4,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,133.33,0,3,4,4,3,7,6
19,Nuevo León,46,San Nicolás de los Garza,95,12,16,5,0,0,16,5,15,4,14,4,14,4,13,4,NaN,NaN,NaN,0,0,0,0,0,NaN,0,5,NaN,3,0,45.45,NaN,13,NaN,5,NaN,16,5
19,Nuevo León,46,San Nicolás de los Garza,95,13,24,8,0,0,24,8,24,8,24,8,23,7,23,7,0,0,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,18,4,50,NaN,7,16,5,NaN,10,3
19,Nuevo León,46,San Nicolás de los Garza,95,14,44,15,NaN,NaN,43,14,43,14,40,12,38,11,37,10,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,5,NaN,13,3,51.72,6,26,12,12,6,44,27
19,Nuevo León,46,San Nicolás de los Garza,95,15,37,18,NaN,0,36,18,36,18,32,15,31,14,31,14,0,0,4,3,3,NaN,NaN,NaN,0,0,NaN,0,6,3,94.74,6,25,6,14,8,37,23
19,Nuevo León,46,San Nicolás de los Garza,95,16,15,10,0,0,15,10,15,10,14,10,14,10,14,10,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,200,NaN,13,NaN,6,5,15,11
19,Nuevo León,46,San Nicolás de los Garza,95,17,29,15,NaN,0,28,15,28,15,28,15,26,13,24,12,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,7,5,6,3,107.14,3,21,5,9,4,29,15
19,Nuevo León,46,San Nicolás de los Garza,95,18,56,27,NaN,NaN,55,26,55,26,52,25,46,22,45,21,0,0,3,NaN,9,4,6,3,NaN,NaN,6,4,17,8,93.1,10,32,14,18,14,56,51
19,Nuevo León,46,San Nicolás de los Garza,95,19,26,14,0,0,26,14,26,14,25,13,23,11,22,10,0,0,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,4,0,116.67,3,20,3,8,3,26,10
19,Nuevo León,46,San Nicolás de los Garza,95,20,10,4,0,0,10,4,10,4,10,4,10,4,10,4,0,0,0,0,0,0,0,0,0,0,NaN,NaN,6,NaN,66.67,0,5,5,6,NaN,10,5
19,Nuevo León,46,San Nicolás de los Garza,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,22,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,95,23,15,8,0,0,15,8,14,7,13,6,13,6,13,6,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9,4,114.29,NaN,8,5,7,5,15,13
19,Nuevo León,46,San Nicolás de los Garza,95,24,52,30,3,NaN,49,29,48,29,43,26,41,24,39,22,3,NaN,3,NaN,4,NaN,NaN,NaN,NaN,NaN,3,NaN,12,8,136.36,11,34,7,19,15,52,39
19,Nuevo León,46,San Nicolás de los Garza,95,25,51,26,NaN,NaN,50,25,50,25,48,24,45,22,44,21,0,0,NaN,NaN,4,3,3,NaN,NaN,NaN,3,NaN,13,7,104,6,34,11,18,13,51,40
19,Nuevo León,46,San Nicolás de los Garza,95,26,29,17,NaN,0,28,17,26,16,26,16,26,16,25,16,NaN,NaN,0,0,0,0,0,0,NaN,0,4,NaN,8,5,141.67,3,21,5,9,7,29,21
19,Nuevo León,46,San Nicolás de los Garza,95,27,27,14,0,0,27,14,26,14,22,11,21,11,21,11,NaN,0,4,3,5,3,NaN,0,0,0,0,0,6,5,107.69,6,15,6,12,9,27,21
19,Nuevo León,46,San Nicolás de los Garza,95,28,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,95,29,14,6,0,0,14,6,13,6,13,6,12,5,12,5,NaN,0,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,6,NaN,75,NaN,6,6,4,3,14,12
19,Nuevo León,46,San Nicolás de los Garza,95,30,6,NaN,0,0,6,NaN,6,NaN,5,NaN,5,NaN,5,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,NaN,0,50,NaN,3,NaN,4,NaN,6,3
19,Nuevo León,46,San Nicolás de los Garza,95,31,33,19,0,0,33,19,33,19,33,19,33,19,28,17,0,0,0,0,0,0,0,0,5,NaN,NaN,NaN,13,8,135.71,0,22,11,11,7,33,21
19,Nuevo León,46,San Nicolás de los Garza,95,32,22,12,0,0,22,12,21,11,19,10,18,9,18,9,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,10,5,120,4,11,7,9,7,22,18
19,Nuevo León,46,San Nicolás de los Garza,95,33,57,27,NaN,NaN,56,26,55,25,52,24,51,24,49,22,NaN,NaN,NaN,0,3,0,NaN,0,NaN,NaN,5,3,12,3,90,6,45,6,20,12,57,38
19,Nuevo León,46,San Nicolás de los Garza,95,34,75,36,4,NaN,71,34,69,33,64,29,62,29,58,29,NaN,NaN,5,4,6,3,NaN,0,4,0,14,7,12,5,92.31,13,53,9,25,16,75,51
19,Nuevo León,46,San Nicolás de los Garza,95,35,21,10,0,0,21,10,21,10,19,9,19,9,17,9,0,0,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,9,5,90.91,NaN,12,7,9,4,21,8
19,Nuevo León,46,San Nicolás de los Garza,95,36,14,7,0,0,14,7,14,7,14,7,14,7,14,7,0,0,0,0,0,0,0,0,0,0,NaN,NaN,10,4,100,0,6,8,6,3,14,10
19,Nuevo León,46,San Nicolás de los Garza,95,37,18,11,0,0,18,11,18,11,17,11,16,10,16,10,0,0,NaN,0,NaN,NaN,NaN,NaN,0,0,3,NaN,6,3,157.14,NaN,11,5,4,NaN,18,6
19,Nuevo León,46,San Nicolás de los Garza,95,38,63,29,3,NaN,60,28,58,27,50,23,46,20,44,20,3,NaN,7,4,10,7,4,3,NaN,0,9,4,8,4,85.29,17,38,8,18,9,63,35
19,Nuevo León,46,San Nicolás de los Garza,95,39,77,42,NaN,NaN,76,41,73,39,64,34,60,33,57,32,6,3,6,4,9,4,4,NaN,3,NaN,5,4,21,11,120,17,45,15,24,20,77,67
19,Nuevo León,46,San Nicolás de los Garza,95,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,43,17,8,0,0,17,8,17,8,17,8,16,8,16,8,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,7,4,88.89,NaN,10,6,4,4,17,17
19,Nuevo León,46,San Nicolás de los Garza,95,44,33,20,0,0,33,20,33,20,29,18,27,17,27,17,0,0,4,NaN,5,3,NaN,NaN,0,0,4,NaN,10,5,153.85,6,22,5,15,14,33,31
19,Nuevo León,46,San Nicolás de los Garza,95,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,46,55,30,NaN,NaN,54,29,54,29,51,26,50,25,44,23,0,0,3,3,4,4,NaN,NaN,6,NaN,4,NaN,16,7,120,5,39,11,17,12,55,36
19,Nuevo León,46,San Nicolás de los Garza,95,47,68,30,3,0,65,30,63,29,60,28,58,26,58,26,NaN,NaN,3,NaN,3,NaN,NaN,NaN,0,0,12,3,13,6,78.95,10,48,10,17,13,68,49
19,Nuevo León,46,San Nicolás de los Garza,95,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,108,1,54,25,0,0,54,25,52,24,48,24,44,22,40,20,NaN,NaN,4,0,7,NaN,4,NaN,4,NaN,7,5,8,3,86.21,10,41,3,20,15,54,35
19,Nuevo León,46,San Nicolás de los Garza,108,2,70,35,NaN,0,69,35,68,35,64,31,60,29,57,26,NaN,0,4,4,7,5,4,NaN,3,3,9,NaN,12,4,100,10,51,9,27,18,70,45
19,Nuevo León,46,San Nicolás de los Garza,108,3,65,37,4,NaN,61,35,61,35,55,32,52,30,50,28,0,0,6,3,7,4,3,NaN,NaN,NaN,14,8,10,6,132.14,13,43,9,13,10,65,49
19,Nuevo León,46,San Nicolás de los Garza,108,4,56,31,NaN,NaN,54,29,54,29,51,27,51,27,48,26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3,NaN,3,NaN,12,6,124,5,41,10,24,18,56,47
19,Nuevo León,46,San Nicolás de los Garza,108,5,61,27,0,0,61,27,59,27,56,26,55,25,53,24,NaN,0,3,NaN,4,NaN,NaN,NaN,NaN,NaN,8,NaN,16,7,79.41,6,46,9,21,12,61,39
19,Nuevo León,46,San Nicolás de los Garza,108,6,48,25,3,NaN,45,23,44,22,39,21,39,21,38,20,NaN,NaN,4,NaN,NaN,NaN,0,0,NaN,NaN,12,10,6,NaN,108.7,9,35,4,12,9,48,37
19,Nuevo León,46,San Nicolás de los Garza,108,7,9,3,0,0,9,3,9,3,9,3,8,3,7,NaN,0,0,0,0,NaN,0,NaN,0,NaN,NaN,0,0,3,0,50,NaN,5,3,3,NaN,9,7
19,Nuevo León,46,San Nicolás de los Garza,108,8,45,21,NaN,NaN,43,20,43,20,39,19,38,18,37,17,NaN,0,3,NaN,3,NaN,NaN,NaN,NaN,NaN,5,4,16,7,87.5,7,26,12,17,12,45,37
19,Nuevo León,46,San Nicolás de los Garza,108,9,58,27,NaN,NaN,57,26,54,26,51,26,49,26,47,24,3,0,3,0,5,0,NaN,0,NaN,NaN,8,5,12,4,87.1,9,39,10,20,14,58,37
19,Nuevo León,46,San Nicolás de los Garza,108,10,25,11,0,0,25,11,25,11,25,11,25,11,22,11,0,0,0,0,0,0,0,0,3,0,4,NaN,6,3,78.57,0,22,3,11,9,25,23
19,Nuevo León,46,San Nicolás de los Garza,108,11,62,23,NaN,0,61,23,61,23,59,23,57,22,55,22,0,0,NaN,0,4,NaN,NaN,NaN,NaN,0,4,NaN,34,12,58.97,5,26,31,16,13,42,36
19,Nuevo León,46,San Nicolás de los Garza,108,12,45,23,NaN,0,43,23,43,23,38,20,38,20,37,20,0,0,5,3,NaN,NaN,0,0,NaN,0,7,5,13,7,104.55,7,30,8,15,9,45,22
19,Nuevo León,46,San Nicolás de los Garza,108,13,33,15,0,0,33,15,32,15,31,15,28,15,28,15,NaN,0,NaN,0,4,0,3,0,0,0,6,4,7,3,83.33,5,23,5,13,8,33,20
19,Nuevo León,46,San Nicolás de los Garza,108,14,24,12,NaN,NaN,23,11,22,10,21,10,20,9,20,9,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,9,4,100,4,11,9,8,7,24,22
19,Nuevo León,46,San Nicolás de los Garza,108,15,58,25,0,0,58,25,57,25,57,25,56,24,55,24,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,0,12,6,20,6,75.76,NaN,44,12,22,12,58,30
19,Nuevo León,46,San Nicolás de los Garza,108,16,40,17,NaN,NaN,39,16,38,15,37,14,36,13,34,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,NaN,9,3,73.91,4,29,7,12,8,40,32
19,Nuevo León,46,San Nicolás de los Garza,108,17,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,108,18,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,108,19,56,24,5,NaN,51,22,49,21,45,20,43,19,42,19,3,NaN,3,NaN,4,NaN,NaN,NaN,NaN,0,9,5,7,4,75,13,37,6,18,12,56,42
19,Nuevo León,46,San Nicolás de los Garza,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,108,21,49,22,NaN,NaN,47,21,47,21,47,21,46,21,44,20,0,0,0,0,NaN,0,NaN,0,NaN,NaN,4,3,13,6,81.48,3,40,6,18,8,49,28
19,Nuevo León,46,San Nicolás de los Garza,108,22,66,39,NaN,NaN,65,38,65,38,57,32,55,31,55,31,NaN,NaN,6,5,6,5,NaN,NaN,0,0,10,8,13,4,144.44,11,49,6,33,22,66,45
19,Nuevo León,46,San Nicolás de los Garza,108,23,41,15,NaN,NaN,40,14,38,13,32,11,31,11,31,11,NaN,NaN,6,NaN,4,NaN,NaN,0,0,0,NaN,NaN,11,4,57.69,10,20,11,15,9,41,26
19,Nuevo León,46,San Nicolás de los Garza,108,24,91,44,3,NaN,88,42,87,41,78,39,75,37,74,37,NaN,NaN,8,NaN,7,4,3,NaN,NaN,0,11,4,16,8,93.62,16,62,13,35,27,91,73
19,Nuevo León,46,San Nicolás de los Garza,108,25,57,33,NaN,NaN,55,31,55,31,54,31,53,31,51,29,0,0,NaN,0,NaN,0,NaN,0,NaN,NaN,3,NaN,13,4,137.5,4,43,10,29,17,57,33
19,Nuevo León,46,San Nicolás de los Garza,108,26,88,42,3,NaN,85,41,83,40,75,38,75,38,74,38,3,NaN,7,NaN,3,0,0,0,NaN,0,11,6,23,11,91.3,13,59,16,27,19,88,62
19,Nuevo León,46,San Nicolás de los Garza,108,27,60,28,0,0,60,28,60,28,55,27,51,24,48,23,0,0,5,NaN,8,4,4,3,3,NaN,4,NaN,23,12,87.5,9,37,14,21,12,60,40
19,Nuevo León,46,San Nicolás de los Garza,108,28,39,22,0,0,39,22,38,21,37,20,37,20,37,20,NaN,NaN,0,0,0,0,0,0,0,0,12,6,3,NaN,129.41,NaN,34,3,20,11,39,22
19,Nuevo León,46,San Nicolás de los Garza,108,29,28,14,0,0,28,14,27,14,25,13,25,13,24,12,NaN,0,NaN,NaN,0,0,0,0,NaN,NaN,3,NaN,6,3,100,3,20,5,12,6,28,11
19,Nuevo León,46,San Nicolás de los Garza,108,30,121,62,NaN,0,120,62,119,61,115,59,115,59,109,57,NaN,NaN,3,NaN,NaN,NaN,0,0,6,NaN,17,11,24,13,105.08,6,98,17,43,28,121,81
19,Nuevo León,46,San Nicolás de los Garza,108,31,111,45,4,NaN,101,40,99,40,95,37,94,36,89,34,NaN,0,4,3,5,4,NaN,NaN,5,NaN,12,6,31,10,68.18,11,65,29,33,19,111,71
19,Nuevo León,46,San Nicolás de los Garza,108,32,17,9,0,0,17,9,17,9,17,9,16,8,14,6,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,NaN,112.5,NaN,13,3,5,3,17,11
19,Nuevo León,46,San Nicolás de los Garza,108,33,65,33,3,NaN,62,32,61,31,56,27,54,26,53,26,NaN,NaN,5,4,6,4,NaN,NaN,NaN,0,5,3,14,6,103.13,11,42,12,25,15,65,40
19,Nuevo León,46,San Nicolás de los Garza,108,34,77,39,NaN,0,76,39,76,39,70,36,68,35,65,34,0,0,6,3,8,4,NaN,NaN,3,NaN,15,10,16,8,102.63,9,57,11,21,15,77,60
19,Nuevo León,46,San Nicolás de los Garza,108,35,97,51,NaN,NaN,96,50,95,49,92,46,89,44,87,43,NaN,NaN,NaN,NaN,4,3,3,NaN,NaN,NaN,13,7,28,14,110.87,8,67,22,33,15,97,30
19,Nuevo León,46,San Nicolás de los Garza,108,36,46,22,NaN,NaN,44,20,44,20,42,19,39,17,37,17,NaN,0,NaN,NaN,4,3,3,NaN,NaN,0,7,4,8,3,91.67,7,34,5,15,9,46,24
