CEF,NE,CM,NM,AGEB,CMZ,PT,PF,P_0_2,PF_0_2,P_3_MAS,PF_3_MAS,P_5_MAS,PF_5_MAS,P_12_MAS,PF_12_MAS,P_15_MAS,PF_15_MAS,P_18_MAS,PF_18_MAS,P_3_5,PF_3_5,P_6_11,PF_6_11,P_8_14,PF_8_14,P_12_14,PF_12_14,P_15_17,PF_15_17,P_18_24,PF_18_24,PF_15_49,P_60_MAS,PF_60_MAS,RMF,P_0_14,P_15_64,P_65_100,THC,HCRF,HCRM,PHC,PHCRF
19,Nuevo León,46,San Nicolás de los Garza,1426,21,113,53,6,NaN,107,51,105,49,98,46,96,46,91,44,5,3,4,NaN,5,NaN,NaN,0,5,NaN,17,8,26,25,14,113.21,17,78,18,26,7,19,113,36
19,Nuevo León,46,San Nicolás de los Garza,1426,22,108,54,NaN,NaN,106,53,103,51,93,46,87,44,84,42,4,NaN,9,5,13,6,6,NaN,3,NaN,7,4,23,27,13,100,21,67,20,28,11,17,108,29
19,Nuevo León,46,San Nicolás de los Garza,1426,23,142,70,4,NaN,138,68,137,68,122,58,117,56,108,51,4,NaN,12,9,12,8,5,NaN,9,5,15,6,33,33,16,102.86,25,97,20,35,6,29,142,29
19,Nuevo León,46,San Nicolás de los Garza,1426,24,133,70,7,4,126,66,119,64,110,60,105,56,100,51,7,NaN,9,4,12,8,5,4,5,5,19,10,35,24,12,90,28,89,16,36,13,23,133,49
19,Nuevo León,46,San Nicolás de los Garza,1426,25,118,61,8,5,110,56,105,55,94,47,88,44,83,40,5,NaN,11,8,11,6,6,3,5,4,11,6,28,25,14,93.44,30,72,16,27,10,17,118,51
19,Nuevo León,46,San Nicolás de los Garza,1426,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1426,27,136,72,7,5,129,67,122,63,104,54,100,53,94,48,12,6,13,7,13,5,4,NaN,6,5,9,4,31,31,18,88.89,36,83,17,37,12,25,136,47
19,Nuevo León,46,San Nicolás de los Garza,1426,28,38,14,NaN,NaN,36,13,36,13,32,11,30,11,29,11,NaN,NaN,3,NaN,3,0,NaN,0,NaN,0,NaN,NaN,5,6,3,171.43,8,25,5,12,4,8,38,12
19,Nuevo León,46,San Nicolás de los Garza,1426,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1426,30,61,24,3,NaN,58,23,56,22,49,18,47,18,43,15,NaN,NaN,7,4,6,3,NaN,0,4,3,4,0,12,10,5,154.17,14,37,10,14,NaN,12,61,8
19,Nuevo León,46,San Nicolás de los Garza,1426,31,46,23,NaN,NaN,44,22,41,20,31,14,29,14,29,14,4,NaN,9,6,11,6,NaN,0,0,0,5,3,11,3,NaN,100,17,27,NaN,11,NaN,10,46,5
19,Nuevo León,46,San Nicolás de los Garza,1426,32,53,30,NaN,NaN,51,29,51,29,44,26,41,25,40,24,3,NaN,4,NaN,6,3,3,NaN,NaN,NaN,5,3,13,12,7,76.67,12,32,9,12,5,7,53,24
19,Nuevo León,46,San Nicolás de los Garza,1426,33,42,21,4,NaN,38,19,37,18,34,16,34,16,31,15,NaN,NaN,3,NaN,3,NaN,0,0,3,NaN,9,NaN,11,7,3,100,8,29,5,9,3,6,42,12
19,Nuevo León,46,San Nicolás de los Garza,1426,34,38,19,NaN,0,36,19,35,19,31,16,31,16,31,16,NaN,0,4,3,3,NaN,0,0,0,0,4,3,8,14,6,100,7,22,9,11,NaN,10,38,5
19,Nuevo León,46,San Nicolás de los Garza,1426,35,44,22,NaN,0,43,22,41,21,38,20,35,18,30,15,NaN,NaN,3,NaN,5,3,3,NaN,5,3,4,3,12,5,NaN,100,9,32,3,8,NaN,6,44,15
19,Nuevo León,46,San Nicolás de los Garza,1426,36,30,16,NaN,NaN,29,15,29,15,26,13,24,12,23,12,0,0,3,NaN,4,3,NaN,NaN,NaN,0,3,NaN,6,6,4,87.5,6,22,NaN,9,3,6,30,4
19,Nuevo León,46,San Nicolás de los Garza,1426,37,50,25,4,NaN,46,23,44,21,38,18,37,18,35,17,3,NaN,5,3,5,NaN,NaN,0,NaN,NaN,5,3,13,7,NaN,100,13,32,5,11,0,11,50,0
19,Nuevo León,46,San Nicolás de los Garza,1426,38,32,20,0,0,32,20,30,18,26,15,22,12,21,11,NaN,NaN,4,3,7,6,4,3,NaN,NaN,3,NaN,7,6,4,60,10,18,4,7,NaN,5,32,8
19,Nuevo León,46,San Nicolás de los Garza,1426,39,72,40,NaN,0,70,40,65,37,64,37,60,34,56,32,6,3,0,0,4,3,4,3,4,NaN,10,7,22,17,10,80,12,49,11,17,5,12,72,13
19,Nuevo León,46,San Nicolás de los Garza,1426,41,64,34,3,NaN,61,32,60,32,56,29,53,26,52,26,NaN,0,4,3,5,5,3,3,NaN,0,12,6,14,18,9,88.24,11,44,9,18,4,14,64,8
19,Nuevo León,46,San Nicolás de los Garza,1426,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1430,1,168,89,8,NaN,160,87,158,86,139,76,135,74,129,71,3,NaN,18,10,16,10,4,NaN,6,3,13,7,36,45,27,88.76,33,114,21,48,17,31,168,49
19,Nuevo León,46,San Nicolás de los Garza,1430,2,65,37,3,NaN,62,35,60,34,56,32,55,31,51,29,NaN,NaN,4,NaN,3,NaN,NaN,NaN,4,NaN,11,6,17,14,9,75.68,10,46,9,23,10,13,65,21
19,Nuevo León,46,San Nicolás de los Garza,1430,3,86,41,NaN,NaN,84,40,78,38,70,34,68,34,66,33,7,3,7,3,6,NaN,NaN,0,NaN,NaN,11,5,18,23,14,109.76,18,54,14,27,10,17,86,26
19,Nuevo León,46,San Nicolás de los Garza,1430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1430,6,123,67,NaN,NaN,121,66,120,65,111,65,107,63,102,62,3,NaN,7,0,8,NaN,4,NaN,5,NaN,15,10,36,28,15,83.58,16,93,14,35,16,19,123,42
19,Nuevo León,46,San Nicolás de los Garza,1430,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1430,8,117,59,NaN,NaN,115,58,113,58,103,53,100,52,94,48,4,NaN,8,4,9,4,3,NaN,6,4,9,5,24,31,17,98.31,17,82,18,33,7,26,117,22
19,Nuevo León,46,San Nicolás de los Garza,1430,9,189,100,9,6,180,94,176,92,161,85,148,79,138,74,7,3,12,6,24,12,13,6,10,5,17,8,46,40,24,89,41,120,28,52,21,31,189,77
19,Nuevo León,46,San Nicolás de los Garza,1430,10,130,68,4,NaN,126,67,124,66,110,61,102,56,95,52,4,NaN,12,5,17,8,8,5,7,4,13,5,37,26,15,91.18,28,91,11,35,12,23,130,48
19,Nuevo León,46,San Nicolás de los Garza,1430,11,182,89,4,NaN,178,87,173,85,155,74,151,70,142,67,8,4,15,9,16,12,4,4,9,3,18,5,41,41,21,104.49,31,120,31,48,11,37,182,38
19,Nuevo León,46,San Nicolás de los Garza,1430,12,124,67,4,NaN,120,66,118,64,106,60,102,57,96,53,NaN,NaN,12,4,12,6,4,3,6,4,7,NaN,30,32,19,85.07,22,83,19,34,11,23,124,35
19,Nuevo León,46,San Nicolás de los Garza,1430,13,170,93,4,3,166,90,161,86,152,80,147,77,138,72,5,4,9,6,10,7,5,3,9,5,19,6,39,43,28,82.8,23,116,31,58,23,35,170,61
19,Nuevo León,46,San Nicolás de los Garza,1430,14,165,89,7,NaN,158,88,155,86,141,77,138,76,135,75,3,NaN,14,9,12,7,3,NaN,3,NaN,12,8,37,54,32,85.39,27,105,33,55,25,30,165,64
19,Nuevo León,46,San Nicolás de los Garza,1430,15,142,71,3,0,139,71,137,69,128,64,123,62,118,60,3,3,8,4,10,5,5,NaN,5,NaN,14,6,34,36,20,100,19,98,25,45,18,27,142,42
19,Nuevo León,46,San Nicolás de los Garza,1430,16,116,61,7,4,109,57,105,55,93,49,88,46,82,43,5,NaN,11,6,11,6,5,3,6,3,6,NaN,28,23,12,90.16,28,75,13,30,11,19,116,43
19,Nuevo León,46,San Nicolás de los Garza,1430,17,154,81,5,3,149,78,144,75,136,70,130,68,121,65,9,6,4,NaN,9,4,6,NaN,9,3,17,6,38,42,24,90.12,24,110,20,42,14,28,154,46
19,Nuevo León,46,San Nicolás de los Garza,1430,18,208,98,5,NaN,203,97,200,96,190,94,187,93,184,93,6,NaN,7,NaN,7,NaN,3,NaN,3,0,20,9,40,44,23,112.24,21,165,22,71,20,51,208,47
19,Nuevo León,46,San Nicolás de los Garza,1430,19,208,106,3,3,205,103,201,103,186,95,179,92,177,90,7,NaN,12,7,15,9,7,3,NaN,NaN,27,17,46,37,19,96.23,29,162,17,68,25,43,208,68
19,Nuevo León,46,San Nicolás de los Garza,1430,22,222,115,NaN,NaN,220,114,216,111,193,97,192,96,183,92,7,3,20,14,13,10,NaN,NaN,9,4,28,11,51,37,17,93.04,30,174,18,67,20,47,222,51
19,Nuevo León,46,San Nicolás de los Garza,1430,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1430,24,180,97,9,3,171,94,166,91,156,84,154,84,151,82,7,5,8,5,9,4,NaN,0,3,NaN,13,5,41,40,22,85.57,26,140,14,56,18,38,180,49
19,Nuevo León,46,San Nicolás de los Garza,1430,25,257,130,11,4,246,126,239,123,215,112,208,107,202,105,10,6,21,8,18,10,7,5,6,NaN,29,15,60,30,13,97.69,49,204,4,79,22,57,257,56
19,Nuevo León,46,San Nicolás de los Garza,1430,26,292,144,9,6,283,138,276,134,246,125,238,121,230,118,11,6,26,7,26,11,8,4,8,3,23,10,66,52,24,102.78,54,219,19,92,18,74,292,40
19,Nuevo León,46,San Nicolás de los Garza,1430,27,312,171,6,3,306,168,303,166,283,153,276,146,262,137,3,NaN,20,13,20,18,7,7,14,9,40,17,75,73,40,82.46,36,245,31,95,29,66,312,84
19,Nuevo León,46,San Nicolás de los Garza,1430,28,47,21,3,NaN,44,20,44,20,42,20,42,20,42,20,0,0,NaN,0,0,0,0,0,0,0,5,3,7,11,6,123.81,5,37,5,16,4,12,47,11
19,Nuevo León,46,San Nicolás de los Garza,1430,29,178,107,5,5,173,102,166,97,159,93,155,90,152,89,7,5,7,4,7,4,4,3,3,NaN,18,11,49,36,18,66.36,23,141,14,51,12,39,178,28
19,Nuevo León,46,San Nicolás de los Garza,1430,30,131,66,NaN,0,130,66,129,65,122,63,119,62,115,59,NaN,NaN,6,NaN,9,3,3,NaN,4,3,23,11,32,24,13,98.48,12,110,9,44,12,32,131,37
19,Nuevo León,46,San Nicolás de los Garza,1430,31,233,119,9,5,224,114,220,111,209,106,207,104,202,102,7,5,8,3,8,5,NaN,NaN,5,NaN,34,20,58,36,18,95.8,26,187,20,62,11,51,233,39
19,Nuevo León,46,San Nicolás de los Garza,1430,32,170,89,4,NaN,166,87,163,86,152,81,147,78,137,71,4,NaN,10,4,13,7,5,3,10,7,26,13,48,17,10,91.01,23,139,8,45,12,33,170,32
19,Nuevo León,46,San Nicolás de los Garza,1430,33,26,13,NaN,NaN,25,12,25,12,25,12,24,12,23,12,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,NaN,4,6,3,100,NaN,21,3,8,NaN,6,26,6
19,Nuevo León,46,San Nicolás de los Garza,1430,34,92,48,NaN,0,90,48,89,47,87,47,84,44,83,44,NaN,NaN,NaN,0,3,3,3,3,NaN,0,12,7,22,14,8,91.67,8,78,6,28,10,18,92,31
19,Nuevo León,46,San Nicolás de los Garza,1430,35,185,105,6,4,179,101,175,99,152,85,148,83,146,82,9,3,18,13,18,12,4,NaN,NaN,NaN,16,9,45,22,12,76.19,37,137,11,52,20,32,185,50
19,Nuevo León,46,San Nicolás de los Garza,1430,36,163,86,6,NaN,157,84,155,83,151,80,146,75,138,70,4,NaN,NaN,NaN,7,7,5,5,8,5,26,13,42,20,10,89.53,17,138,8,47,14,33,163,44
19,Nuevo León,46,San Nicolás de los Garza,1445,1,101,48,5,NaN,96,46,86,42,72,33,69,32,65,30,11,5,13,8,12,7,3,NaN,4,NaN,13,8,29,8,3,110.42,32,62,7,33,3,30,101,7
19,Nuevo León,46,San Nicolás de los Garza,1445,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,5,154,69,NaN,NaN,152,68,151,68,142,64,136,62,130,58,NaN,0,8,4,13,5,6,NaN,6,4,31,9,39,13,7,123.19,18,131,5,42,5,37,154,22
19,Nuevo León,46,San Nicolás de los Garza,1445,6,142,69,4,NaN,138,67,134,64,124,59,120,57,115,55,8,6,6,NaN,8,4,4,NaN,5,NaN,21,5,33,15,7,105.8,22,113,7,39,9,30,142,27
19,Nuevo León,46,San Nicolás de los Garza,1445,7,122,59,4,3,118,56,116,55,107,55,100,52,92,48,4,NaN,7,0,11,3,7,3,8,4,16,9,31,12,4,106.78,22,97,3,37,15,22,122,41
19,Nuevo León,46,San Nicolás de los Garza,1445,8,138,69,3,0,135,69,133,68,122,65,118,64,111,59,4,NaN,9,3,10,3,4,NaN,7,5,24,14,42,15,6,100,20,114,4,38,7,31,138,19
19,Nuevo León,46,San Nicolás de los Garza,1445,9,128,67,NaN,0,126,67,126,67,119,64,114,61,100,54,NaN,NaN,5,NaN,9,5,5,3,14,7,23,14,38,10,6,91.04,14,107,7,37,9,28,128,20
19,Nuevo León,46,San Nicolás de los Garza,1445,10,155,70,3,3,152,67,150,65,143,63,142,62,131,59,3,3,6,NaN,3,NaN,NaN,NaN,11,3,25,11,35,21,9,121.43,13,134,8,45,17,28,155,55
19,Nuevo León,46,San Nicolás de los Garza,1445,11,22,8,NaN,0,21,8,20,8,19,8,18,8,17,8,NaN,0,0,0,NaN,0,NaN,0,NaN,0,5,NaN,6,4,NaN,175,4,16,NaN,8,NaN,7,22,NaN
19,Nuevo León,46,San Nicolás de los Garza,1445,12,36,20,0,0,36,20,35,19,33,18,33,18,31,17,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,3,NaN,80,3,31,NaN,20,10,10,36,15
19,Nuevo León,46,San Nicolás de los Garza,1445,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,14,142,66,NaN,0,141,66,139,65,131,62,126,58,116,54,NaN,NaN,8,3,9,5,5,4,10,4,25,7,29,17,9,115.15,16,116,10,39,8,31,142,26
19,Nuevo León,46,San Nicolás de los Garza,1445,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,17,127,71,NaN,NaN,125,70,125,70,119,67,116,64,110,60,0,0,6,3,7,5,3,3,6,4,21,13,37,30,17,78.87,11,107,9,41,13,28,127,36
19,Nuevo León,46,San Nicolás de los Garza,1445,18,151,81,3,NaN,148,79,145,78,138,74,134,73,125,68,4,NaN,6,4,7,4,4,NaN,9,5,25,14,44,28,16,86.42,17,116,18,46,14,32,151,37
19,Nuevo León,46,San Nicolás de los Garza,1445,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,20,153,75,NaN,NaN,151,74,146,72,131,67,124,64,121,63,7,4,13,3,15,5,7,3,3,NaN,20,8,41,24,10,104,29,112,12,45,7,38,153,20
19,Nuevo León,46,San Nicolás de los Garza,1445,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,22,182,91,7,3,175,88,172,87,157,82,155,80,145,78,6,NaN,12,4,8,4,NaN,NaN,10,NaN,24,14,54,26,13,100,27,146,9,52,10,42,182,30
19,Nuevo León,46,San Nicolás de los Garza,1445,23,129,72,6,NaN,123,71,121,71,110,63,106,60,99,58,3,0,10,8,10,7,4,3,7,NaN,12,7,35,13,7,79.17,23,95,11,37,9,28,129,31
19,Nuevo León,46,San Nicolás de los Garza,1445,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,27,125,67,NaN,NaN,124,66,124,66,119,63,112,60,104,54,NaN,NaN,4,NaN,11,5,7,3,8,6,33,19,47,8,3,86.57,13,109,3,38,6,32,125,16
19,Nuevo León,46,San Nicolás de los Garza,1445,28,91,42,NaN,NaN,90,41,88,41,83,40,82,40,77,39,4,0,3,NaN,3,0,NaN,0,5,NaN,15,6,29,9,6,116.67,9,75,7,30,9,21,91,23
19,Nuevo León,46,San Nicolás de los Garza,1445,29,138,76,10,6,128,70,125,68,121,67,116,66,112,64,4,NaN,3,NaN,8,NaN,5,NaN,4,NaN,22,15,45,16,8,81.58,22,105,11,39,7,32,138,22
19,Nuevo León,46,San Nicolás de los Garza,1445,30,160,89,6,5,154,84,147,81,130,71,120,65,113,59,9,4,15,9,19,13,10,6,7,6,21,12,51,5,NaN,79.78,40,116,4,45,9,36,160,30
19,Nuevo León,46,San Nicolás de los Garza,1445,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1445,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,145A,1,133,56,6,NaN,127,55,122,54,119,54,118,54,118,54,7,NaN,NaN,0,NaN,0,NaN,0,0,0,16,7,40,11,7,137.5,15,109,9,56,11,45,133,19
19,Nuevo León,46,San Nicolás de los Garza,145A,2,111,53,5,NaN,106,51,103,49,97,45,92,40,89,38,5,3,4,3,6,6,5,5,3,NaN,16,5,29,12,7,109.43,19,88,4,42,11,31,111,28
19,Nuevo León,46,San Nicolás de los Garza,145A,3,195,93,12,8,183,85,178,82,166,76,163,74,162,73,9,4,8,5,8,5,3,NaN,NaN,NaN,26,10,59,14,8,109.68,32,158,5,88,32,56,195,62
19,Nuevo León,46,San Nicolás de los Garza,145A,4,176,90,NaN,NaN,175,89,174,88,167,86,165,85,161,84,NaN,NaN,7,NaN,6,NaN,NaN,NaN,4,NaN,17,8,60,23,16,95.56,11,157,8,86,37,49,176,70
19,Nuevo León,46,San Nicolás de los Garza,145A,5,193,103,4,0,189,103,187,102,182,99,176,97,173,94,3,NaN,4,3,8,3,6,NaN,3,3,28,18,72,18,12,87.38,17,166,10,87,28,59,193,53
19,Nuevo León,46,San Nicolás de los Garza,145A,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,145A,7,79,43,0,0,79,43,79,43,78,42,77,41,75,41,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,11,23,9,5,83.72,NaN,69,8,25,6,19,79,19
19,Nuevo León,46,San Nicolás de los Garza,145A,8,33,15,0,0,33,15,32,15,29,14,29,14,26,14,3,NaN,NaN,0,NaN,0,0,0,3,0,4,NaN,7,5,NaN,120,4,27,NaN,10,NaN,8,33,5
19,Nuevo León,46,San Nicolás de los Garza,145A,9,55,25,4,NaN,51,24,50,24,46,22,44,22,43,21,NaN,0,4,NaN,5,NaN,NaN,0,NaN,NaN,8,4,14,4,NaN,120,11,44,0,16,5,11,55,16
19,Nuevo León,46,San Nicolás de los Garza,145A,10,38,20,0,0,38,20,36,18,35,17,33,15,30,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,7,NaN,11,5,NaN,90,5,30,3,12,NaN,10,38,3
19,Nuevo León,46,San Nicolás de los Garza,145A,11,131,68,7,4,124,64,118,62,114,59,113,58,111,57,8,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,3,29,32,15,92.65,18,94,19,41,14,27,131,42
19,Nuevo León,46,San Nicolás de los Garza,145A,12,78,40,NaN,0,77,40,75,39,68,35,67,35,62,32,NaN,NaN,7,4,6,4,NaN,0,5,3,12,7,18,7,4,95,11,65,NaN,23,7,16,78,18
19,Nuevo León,46,San Nicolás de los Garza,145A,13,93,45,NaN,NaN,91,43,89,43,83,42,81,41,81,41,NaN,0,6,NaN,4,NaN,NaN,NaN,0,0,9,5,23,27,14,106.67,12,66,15,30,8,22,93,24
19,Nuevo León,46,San Nicolás de los Garza,145A,14,92,48,4,NaN,88,46,87,45,81,41,80,41,79,40,NaN,NaN,6,4,4,NaN,NaN,0,NaN,NaN,11,3,18,21,13,91.67,12,70,10,24,8,16,92,29
19,Nuevo León,46,San Nicolás de los Garza,145A,15,71,35,0,0,71,35,71,35,67,33,63,32,62,31,0,0,4,NaN,7,NaN,4,NaN,NaN,NaN,15,7,19,6,NaN,102.86,8,60,3,21,4,17,71,11
19,Nuevo León,46,San Nicolás de los Garza,145A,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,145A,17,148,71,6,NaN,142,69,138,65,129,60,123,56,119,53,6,5,7,4,12,8,6,4,4,3,24,10,39,24,8,108.45,25,114,9,43,9,34,148,34
19,Nuevo León,46,San Nicolás de los Garza,145A,18,115,62,4,NaN,111,61,105,57,96,52,95,52,93,51,7,5,8,4,6,NaN,NaN,0,NaN,NaN,9,4,28,30,16,85.48,20,76,19,37,19,18,115,52
19,Nuevo León,46,San Nicolás de los Garza,145A,19,76,41,3,NaN,73,39,71,39,63,36,60,34,59,33,NaN,0,8,3,6,4,3,NaN,NaN,NaN,6,4,19,20,12,85.37,16,50,10,20,8,12,76,33
19,Nuevo León,46,San Nicolás de los Garza,145A,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,145A,21,112,62,6,4,106,58,105,57,94,52,91,51,89,51,4,NaN,8,5,10,5,3,NaN,NaN,0,7,5,28,26,15,80.65,21,77,14,34,8,26,112,21
19,Nuevo León,46,San Nicolás de los Garza,145A,22,221,116,6,5,215,111,213,110,195,103,181,95,168,89,NaN,NaN,18,7,28,13,14,8,13,6,23,12,64,21,10,90.52,40,173,8,62,19,43,221,53
19,Nuevo León,46,San Nicolás de los Garza,145A,23,147,82,8,NaN,139,80,137,79,131,78,127,76,124,74,3,NaN,5,NaN,7,NaN,4,NaN,3,NaN,21,15,46,27,15,79.27,20,110,17,52,24,28,147,55
19,Nuevo León,46,San Nicolás de los Garza,145A,24,112,62,5,4,107,58,105,58,96,56,93,54,91,53,5,0,6,NaN,5,3,3,NaN,NaN,NaN,13,9,34,14,7,80.65,19,88,5,35,7,28,112,13
19,Nuevo León,46,San Nicolás de los Garza,145A,25,90,47,NaN,NaN,88,46,88,46,81,43,77,42,75,40,NaN,0,6,3,7,NaN,4,NaN,NaN,NaN,8,5,19,20,11,91.49,13,67,10,31,10,21,90,26
19,Nuevo León,46,San Nicolás de los Garza,145A,26,135,71,NaN,0,133,71,133,71,125,68,122,65,119,63,NaN,NaN,7,NaN,7,5,3,3,3,NaN,13,6,32,36,16,90.14,13,102,20,45,15,30,135,32
19,Nuevo León,46,San Nicolás de los Garza,145A,27,162,83,4,NaN,158,82,152,80,143,78,139,76,135,76,8,NaN,7,NaN,8,3,4,NaN,4,0,29,19,45,20,13,95.18,23,130,9,46,15,31,162,52
19,Nuevo León,46,San Nicolás de los Garza,145A,28,84,45,4,NaN,80,44,80,44,75,42,74,42,73,41,NaN,NaN,4,NaN,3,0,NaN,0,NaN,NaN,6,5,24,22,14,86.67,10,68,6,28,5,23,84,9
19,Nuevo León,46,San Nicolás de los Garza,145A,29,144,75,NaN,NaN,143,74,141,72,133,68,127,65,115,59,NaN,NaN,8,4,12,6,6,3,12,6,28,11,42,6,3,92,17,125,NaN,45,14,31,144,34
19,Nuevo León,46,San Nicolás de los Garza,145A,30,109,62,5,3,104,59,103,58,93,52,91,50,90,50,NaN,NaN,9,5,8,5,NaN,NaN,NaN,0,8,4,25,28,14,75.81,18,82,9,32,8,24,109,21
19,Nuevo León,46,San Nicolás de los Garza,145A,31,66,35,3,3,63,32,59,29,56,28,55,27,53,26,4,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,14,9,5,88.57,11,47,8,21,5,16,66,14
